iso3,country_name_standard,dashboard_name,wb_region,wb_income,year,awp_usd_per_m3,cawp_pct,tawp_pct,VETb_m3,vetb_Mm3,gva_agriculture_usd,cr_value,cr_source,irr_area_ha,ETb_annual_mm,AETI_annual_mm,quality_flag
AZE,Azerbaijan,Azerbaijan,Europe & Central Asia,Upper middle income,2021,1.409644,-13.88,13.68,489942593.2440602,489.943,3139294117.64706,0.78,REGIONAL_DEFAULT,2529911.7,19.4,49.9,CR_REGIONAL_DEFAULT
AZE,Azerbaijan,Azerbaijan,Europe & Central Asia,Upper middle income,2022,1.415547,0.42,14.16,564904121.0900109,564.904,3634764705.88235,0.78,REGIONAL_DEFAULT,2529911.7,22.3,50.5,CR_REGIONAL_DEFAULT
AZE,Azerbaijan,Azerbaijan,Europe & Central Asia,Upper middle income,2023,2.22567,57.23,79.49,394520249.8114509,394.52,3991235294.11765,0.78,REGIONAL_DEFAULT,2529911.7,15.6,50.3,CR_REGIONAL_DEFAULT
AZE,Azerbaijan,Azerbaijan,Europe & Central Asia,Upper middle income,2024,1.4545,-34.65,17.3,635901638.1363096,635.902,4204176470.58824,0.78,REGIONAL_DEFAULT,2529911.7,25.1,54.7,CR_REGIONAL_DEFAULT
AZE,Azerbaijan,Azerbaijan,Europe & Central Asia,Upper middle income,2025,,,,632875735.7177697,632.876,,0.78,REGIONAL_DEFAULT,2529911.7,25.0,52.5,"MISSING_GVA,CR_REGIONAL_DEFAULT"
BDI,Burundi,Burundi,Sub-Saharan Africa ,Low income,2018,29.883284,,0.0,6893516.967408407,6.894,1030004630.18595,0.8,GLOBAL_DEFAULT,27364.5,25.2,91.4,CR_GLOBAL_DEFAULT
BDI,Burundi,Burundi,Sub-Saharan Africa ,Low income,2019,31.196825,4.4,4.4,6304875.263406745,6.305,983460450.6847,0.8,GLOBAL_DEFAULT,27364.5,23.0,98.2,CR_GLOBAL_DEFAULT
BDI,Burundi,Burundi,Sub-Saharan Africa ,Low income,2020,28.218833,-9.55,-5.57,6987818.22752832,6.988,985940395.415329,0.8,GLOBAL_DEFAULT,27364.5,25.5,102.6,CR_GLOBAL_DEFAULT
BDI,Burundi,Burundi,Sub-Saharan Africa ,Low income,2021,33.413601,18.41,11.81,6819657.00534088,6.82,1139346507.0538,0.8,GLOBAL_DEFAULT,27364.5,24.9,102.8,CR_GLOBAL_DEFAULT
BDI,Burundi,Burundi,Sub-Saharan Africa ,Low income,2022,44.14643,32.12,47.73,6342083.688321407,6.342,1399901761.59097,0.8,GLOBAL_DEFAULT,27364.5,23.2,100.7,CR_GLOBAL_DEFAULT
BDI,Burundi,Burundi,Sub-Saharan Africa ,Low income,2023,30.55896,-30.78,2.26,7505951.958213593,7.506,1146870411.88297,0.8,GLOBAL_DEFAULT,27364.5,27.4,102.8,CR_GLOBAL_DEFAULT
BDI,Burundi,Burundi,Sub-Saharan Africa ,Low income,2024,24.50674,-19.81,-17.99,8781630.957203817,8.782,1076045723.36732,0.8,GLOBAL_DEFAULT,27364.5,32.1,106.2,CR_GLOBAL_DEFAULT
BDI,Burundi,Burundi,Sub-Saharan Africa ,Low income,2025,,,,6473797.160221932,6.474,,0.8,GLOBAL_DEFAULT,27364.5,23.7,109.2,"MISSING_GVA,CR_GLOBAL_DEFAULT"
BEL,Belgium,Belgium,Europe & Central Asia,High income,2018,17.872593,,0.0,44393878.59686084,44.394,3606516977.49019,0.78,REGIONAL_DEFAULT,110293.0,40.3,40.9,CR_REGIONAL_DEFAULT
BEL,Belgium,Belgium,Europe & Central Asia,High income,2019,18.73375,4.82,4.82,45305679.53719975,45.306,3857933055.68627,0.78,REGIONAL_DEFAULT,110293.0,41.1,41.7,CR_REGIONAL_DEFAULT
BEL,Belgium,Belgium,Europe & Central Asia,High income,2020,19.262815,2.82,7.78,43122809.81703226,43.123,3775757677.3541,0.78,REGIONAL_DEFAULT,110293.0,39.1,39.7,CR_REGIONAL_DEFAULT
BEL,Belgium,Belgium,Europe & Central Asia,High income,2021,21.322666,10.69,19.3,40442332.213150695,40.442,3919719661.62784,0.78,REGIONAL_DEFAULT,110293.0,36.7,37.2,CR_REGIONAL_DEFAULT
BEL,Belgium,Belgium,Europe & Central Asia,High income,2022,17.854642,-16.26,-0.1,48901598.71235375,48.902,3968729707.39301,0.78,REGIONAL_DEFAULT,110293.0,44.3,44.9,CR_REGIONAL_DEFAULT
BEL,Belgium,Belgium,Europe & Central Asia,High income,2023,25.483366,42.73,42.58,43553756.33447198,43.554,5044983161.96087,0.78,REGIONAL_DEFAULT,110293.0,39.5,40.1,CR_REGIONAL_DEFAULT
BEL,Belgium,Belgium,Europe & Central Asia,High income,2024,28.095814,10.25,57.2,41616833.31854287,41.617,5314812815.70312,0.78,REGIONAL_DEFAULT,110293.0,37.7,38.3,CR_REGIONAL_DEFAULT
BEL,Belgium,Belgium,Europe & Central Asia,High income,2025,,,,49663693.09123309,49.664,,0.78,REGIONAL_DEFAULT,110293.0,45.0,45.7,"MISSING_GVA,CR_REGIONAL_DEFAULT"
BEN,Benin,Benin,Sub-Saharan Africa ,Lower middle income,2018,39.611965,,0.0,20209613.62572987,20.21,4002712584.9455,0.8,GLOBAL_DEFAULT,54291.2,37.2,94.5,CR_GLOBAL_DEFAULT
BEN,Benin,Benin,Sub-Saharan Africa ,Lower middle income,2019,32.51379,-17.92,-17.92,23792249.61185504,23.792,3867881064.21888,0.8,GLOBAL_DEFAULT,54291.2,43.8,101.4,CR_GLOBAL_DEFAULT
BEN,Benin,Benin,Sub-Saharan Africa ,Lower middle income,2020,37.676188,15.88,-4.89,22574185.55863792,22.574,4252546314.77871,0.8,GLOBAL_DEFAULT,54291.2,41.6,89.8,CR_GLOBAL_DEFAULT
BEN,Benin,Benin,Sub-Saharan Africa ,Lower middle income,2021,39.62835,5.18,0.04,25467087.92767381,25.467,5046093381.02727,0.8,GLOBAL_DEFAULT,54291.2,46.9,97.6,CR_GLOBAL_DEFAULT
BEN,Benin,Benin,Sub-Saharan Africa ,Lower middle income,2022,39.560691,-0.17,-0.13,23694506.32701544,23.695,4686855236.33254,0.8,GLOBAL_DEFAULT,54291.2,43.6,100.0,CR_GLOBAL_DEFAULT
BEN,Benin,Benin,Sub-Saharan Africa ,Lower middle income,2023,42.30436,6.94,6.8,23625952.04223772,23.626,4997403944.50432,0.8,GLOBAL_DEFAULT,54291.2,43.5,100.0,CR_GLOBAL_DEFAULT
BEN,Benin,Benin,Sub-Saharan Africa ,Lower middle income,2024,45.349851,7.2,14.49,22957582.310879126,22.958,5205614705.6986,0.8,GLOBAL_DEFAULT,54291.2,42.3,93.8,CR_GLOBAL_DEFAULT
BEN,Benin,Benin,Sub-Saharan Africa ,Lower middle income,2025,,,,24897970.97689767,24.898,,0.8,GLOBAL_DEFAULT,54291.2,45.9,101.2,"MISSING_GVA,CR_GLOBAL_DEFAULT"
BES,,,,,2018,,,,0.0,0.0,,,,48.0,0.0,0.0,"MISSING_GVA,MISSING_CR,ZERO_VETB,LOW_GMIE_AREA"
BES,,,,,2019,,,,0.0,0.0,,,,48.0,0.0,0.0,"MISSING_GVA,MISSING_CR,ZERO_VETB,LOW_GMIE_AREA"
BES,,,,,2020,,,,0.0,0.0,,,,48.0,0.0,0.0,"MISSING_GVA,MISSING_CR,ZERO_VETB,LOW_GMIE_AREA"
BES,,,,,2021,,,,0.0,0.0,,,,48.0,0.0,0.0,"MISSING_GVA,MISSING_CR,ZERO_VETB,LOW_GMIE_AREA"
BES,,,,,2022,,,,0.0,0.0,,,,48.0,0.0,0.0,"MISSING_GVA,MISSING_CR,ZERO_VETB,LOW_GMIE_AREA"
BES,,,,,2023,,,,0.0,0.0,,,,48.0,0.0,0.0,"MISSING_GVA,MISSING_CR,ZERO_VETB,LOW_GMIE_AREA"
BES,,,,,2024,,,,0.0,0.0,,,,48.0,0.0,0.0,"MISSING_GVA,MISSING_CR,ZERO_VETB,LOW_GMIE_AREA"
BES,,,,,2025,,,,0.0,0.0,,,,48.0,0.0,0.0,"MISSING_GVA,MISSING_CR,ZERO_VETB,LOW_GMIE_AREA"
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa ,Low income,2018,18.359181,,0.0,36347071.572236255,36.347,3336512409.62635,0.8,GLOBAL_DEFAULT,102410.8,35.5,76.8,CR_GLOBAL_DEFAULT
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa ,Low income,2019,13.408888,-26.96,-26.96,43572033.9322696,43.572,2921262720.82891,0.8,GLOBAL_DEFAULT,102410.8,42.5,81.6,CR_GLOBAL_DEFAULT
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa ,Low income,2020,15.557587,16.02,-15.26,40822072.52539638,40.822,3175464629.30418,0.8,GLOBAL_DEFAULT,102410.8,39.9,77.3,CR_GLOBAL_DEFAULT
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa ,Low income,2021,15.791977,1.51,-13.98,43132574.82160738,43.133,3405743063.7178,0.8,GLOBAL_DEFAULT,102410.8,42.1,83.3,CR_GLOBAL_DEFAULT
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa ,Low income,2022,19.285599,22.12,5.05,39840721.79087316,39.841,3841760960.60428,0.8,GLOBAL_DEFAULT,102410.8,38.9,82.8,CR_GLOBAL_DEFAULT
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa ,Low income,2023,17.344709,-10.06,-5.53,44079331.6385779,44.079,3822716000.09727,0.8,GLOBAL_DEFAULT,102410.8,43.0,80.0,CR_GLOBAL_DEFAULT
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa ,Low income,2024,23.371122,34.74,27.3,41423861.62151743,41.424,4840610622.49715,0.8,GLOBAL_DEFAULT,102410.8,40.4,78.9,CR_GLOBAL_DEFAULT
BFA,Burkina Faso,Burkina Faso,Sub-Saharan Africa ,Low income,2025,,,,45937463.43499328,45.937,,0.8,GLOBAL_DEFAULT,102410.8,44.9,90.9,"MISSING_GVA,CR_GLOBAL_DEFAULT"
BGD,Bangladesh,Bangladesh,South Asia,Lower middle income,2018,14.008023,,0.0,1087976591.1919606,1087.977,40106319550.566,0.62,REGIONAL_DEFAULT,5029613.2,21.6,96.9,CR_REGIONAL_DEFAULT
BGD,Bangladesh,Bangladesh,South Asia,Lower middle income,2019,26.655318,90.29,90.29,599626234.9848164,599.626,42061125594.3548,0.62,REGIONAL_DEFAULT,5029613.2,11.9,97.6,CR_REGIONAL_DEFAULT
BGD,Bangladesh,Bangladesh,South Asia,Lower middle income,2020,21.363626,-19.85,52.51,798226737.6995933,798.227,44876362005.1668,0.62,REGIONAL_DEFAULT,5029613.2,15.9,94.7,CR_REGIONAL_DEFAULT
BGD,Bangladesh,Bangladesh,South Asia,Lower middle income,2021,12.660767,-40.74,-9.62,1453405730.5640836,1453.406,48424291473.762,0.62,REGIONAL_DEFAULT,5029613.2,28.9,95.7,CR_REGIONAL_DEFAULT
BGD,Bangladesh,Bangladesh,South Asia,Lower middle income,2022,15.901892,25.6,13.52,1233436915.5518365,1233.437,51615737117.6808,0.62,REGIONAL_DEFAULT,5029613.2,24.5,99.2,CR_REGIONAL_DEFAULT
BGD,Bangladesh,Bangladesh,South Asia,Lower middle income,2023,21.17342,33.15,51.15,863823344.8480536,863.823,48131827349.4816,0.62,REGIONAL_DEFAULT,5029613.2,17.2,88.4,CR_REGIONAL_DEFAULT
BGD,Bangladesh,Bangladesh,South Asia,Lower middle income,2024,15.93292,-24.75,13.74,1198579879.1579368,1198.58,50254940777.9345,0.62,REGIONAL_DEFAULT,5029613.2,23.8,94.7,CR_REGIONAL_DEFAULT
BGD,Bangladesh,Bangladesh,South Asia,Lower middle income,2025,,,,1224233267.0905883,1224.233,,0.62,REGIONAL_DEFAULT,5029613.2,24.3,98.2,"MISSING_GVA,CR_REGIONAL_DEFAULT"
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2018,10.535121,,0.0,46993137.03792484,46.993,2250356357.89558,0.78,REGIONAL_DEFAULT,532388.4,8.8,49.1,CR_REGIONAL_DEFAULT
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2019,26.876519,155.11,155.11,17956354.640960157,17.956,2193655905.23868,0.78,REGIONAL_DEFAULT,532388.4,3.4,45.5,CR_REGIONAL_DEFAULT
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2020,15.10656,-43.79,43.39,35271045.916139305,35.271,2421928029.11789,0.78,REGIONAL_DEFAULT,532388.4,6.6,43.8,CR_REGIONAL_DEFAULT
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2021,19.038783,26.03,80.72,42206330.01936606,42.206,3652532539.19064,0.78,REGIONAL_DEFAULT,532388.4,7.9,50.7,CR_REGIONAL_DEFAULT
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2022,9.952427,-47.73,-5.53,74251519.53784165,74.252,3359012914.06785,0.78,REGIONAL_DEFAULT,532388.4,13.9,51.9,CR_REGIONAL_DEFAULT
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2023,36.206623,263.8,243.68,15664057.47132871,15.664,2577920990.26682,0.78,REGIONAL_DEFAULT,532388.4,2.9,46.4,CR_REGIONAL_DEFAULT
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2024,18.193087,-49.75,72.69,32223696.699195087,32.224,2664766058.09579,0.78,REGIONAL_DEFAULT,532388.4,6.1,52.8,CR_REGIONAL_DEFAULT
BGR,Bulgaria,Bulgaria,Europe & Central Asia,High income,2025,,,,80525028.10170387,80.525,,0.78,REGIONAL_DEFAULT,532388.4,15.1,47.3,"MISSING_GVA,CR_REGIONAL_DEFAULT"
BHR,Bahrain,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,2018,25.354304,,0.0,858681.6967887911,0.859,108856382.978723,0.8,GLOBAL_DEFAULT,7078.2,12.1,12.4,CR_GLOBAL_DEFAULT
BHR,Bahrain,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,2019,25.958557,2.38,2.38,837259.2640483853,0.837,108670212.765957,0.8,GLOBAL_DEFAULT,7078.2,11.8,11.8,CR_GLOBAL_DEFAULT
BHR,Bahrain,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,2020,26.693664,2.83,5.28,814003.0201760385,0.814,108643617.021277,0.8,GLOBAL_DEFAULT,7078.2,11.5,11.5,CR_GLOBAL_DEFAULT
BHR,Bahrain,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,2021,29.978304,12.3,18.24,731912.2919472549,0.732,109707446.808511,0.8,GLOBAL_DEFAULT,7078.2,10.3,10.3,CR_GLOBAL_DEFAULT
BHR,Bahrain,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,2022,35.579842,18.69,40.33,642845.4688638265,0.643,114361702.12766,0.8,GLOBAL_DEFAULT,7078.2,9.1,9.6,CR_GLOBAL_DEFAULT
BHR,Bahrain,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,2023,36.845967,3.56,45.32,630572.2043703134,0.631,116170212.765957,0.8,GLOBAL_DEFAULT,7078.2,8.9,9.5,CR_GLOBAL_DEFAULT
BHR,Bahrain,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,2024,31.05272,-15.72,22.48,744899.9789323447,0.745,115655851.06383,0.8,GLOBAL_DEFAULT,7078.2,10.5,11.6,CR_GLOBAL_DEFAULT
BHR,Bahrain,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,2025,,,,661870.7005497663,0.662,,0.8,GLOBAL_DEFAULT,7078.2,9.4,10.3,"MISSING_GVA,CR_GLOBAL_DEFAULT"
BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean ,High income,2018,2.094187,,0.0,8289611.629896928,8.29,86800000.0,0.8,GLOBAL_DEFAULT,61030.2,13.6,77.3,CR_GLOBAL_DEFAULT
BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean ,High income,2019,3.350419,59.99,59.99,4238275.532645977,4.238,71000000.0,0.8,GLOBAL_DEFAULT,61030.2,6.9,82.3,CR_GLOBAL_DEFAULT
BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean ,High income,2020,1.751971,-47.71,-16.34,9178236.100527972,9.178,80400000.0,0.8,GLOBAL_DEFAULT,61030.2,15.0,76.5,CR_GLOBAL_DEFAULT
BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean ,High income,2021,1.102164,-37.09,-47.37,9925929.269817252,9.926,54700000.0,0.8,GLOBAL_DEFAULT,61030.2,16.3,76.7,CR_GLOBAL_DEFAULT
BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean ,High income,2022,2.120948,92.43,1.28,5431533.219748129,5.432,57600000.0,0.8,GLOBAL_DEFAULT,61030.2,8.9,79.0,CR_GLOBAL_DEFAULT
BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean ,High income,2023,2.707694,27.66,29.3,5126133.329893976,5.126,69400000.0,0.8,GLOBAL_DEFAULT,61030.2,8.4,79.5,CR_GLOBAL_DEFAULT
BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean ,High income,2024,3.106023,14.71,48.32,5247868.343276705,5.248,81500000.0,0.8,GLOBAL_DEFAULT,61030.2,8.6,78.8,CR_GLOBAL_DEFAULT
BHS,"Bahamas, The","Bahamas, The",Latin America & Caribbean ,High income,2025,,,,8721334.502654694,8.721,,0.8,GLOBAL_DEFAULT,61030.2,14.3,78.2,"MISSING_GVA,CR_GLOBAL_DEFAULT"
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2018,,,,159399.66600533956,0.159,1171438727.56845,0.78,REGIONAL_DEFAULT,287735.4,0.1,59.5,"CR_REGIONAL_DEFAULT,ZERO_VETB"
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2019,45.708417,,,5372935.064308893,5.373,1116310702.50692,0.78,REGIONAL_DEFAULT,287735.4,1.9,58.9,CR_REGIONAL_DEFAULT
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2020,,,,2687542.953033683,2.688,1196256719.68642,0.78,REGIONAL_DEFAULT,287735.4,0.9,59.2,"CR_REGIONAL_DEFAULT,ZERO_VETB"
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2021,18.46776,,,14154717.782231797,14.155,1188208799.4359,0.78,REGIONAL_DEFAULT,287735.4,4.9,57.3,CR_REGIONAL_DEFAULT
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2022,53.780482,191.21,,4843818.3102280665,4.844,1184104024.79178,0.78,REGIONAL_DEFAULT,287735.4,1.7,61.6,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2023,,,,225258.93912272336,0.225,1283933920.0742,0.78,REGIONAL_DEFAULT,287735.4,0.1,55.6,"CR_REGIONAL_DEFAULT,ZERO_VETB"
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2024,96.691794,,,3054900.817987479,3.055,1342653814.74736,0.78,REGIONAL_DEFAULT,287735.4,1.1,64.6,"CR_REGIONAL_DEFAULT,OUTLIER_AWP"
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,2025,,,,20375338.07904732,20.375,,0.78,REGIONAL_DEFAULT,287735.4,7.1,62.4,"MISSING_GVA,CR_REGIONAL_DEFAULT"
BLM,,,,,2018,,,,15979.40143764195,0.016,,,,150.4,10.6,57.2,"MISSING_GVA,MISSING_CR,LOW_GMIE_AREA"
BLM,,,,,2019,,,,19582.497505709776,0.02,,,,150.4,13.0,60.3,"MISSING_GVA,MISSING_CR,LOW_GMIE_AREA"
BLM,,,,,2020,,,,22641.55623310037,0.023,,,,150.4,15.1,64.6,"MISSING_GVA,MISSING_CR,LOW_GMIE_AREA"
BLM,,,,,2021,,,,23885.80715195559,0.024,,,,150.4,15.9,63.6,"MISSING_GVA,MISSING_CR,LOW_GMIE_AREA"
BLM,,,,,2022,,,,26128.379269692392,0.026,,,,150.4,17.4,60.6,"MISSING_GVA,MISSING_CR,LOW_GMIE_AREA"
BLM,,,,,2023,,,,24959.70558513754,0.025,,,,150.4,16.6,60.9,"MISSING_GVA,MISSING_CR,LOW_GMIE_AREA"
BLM,,,,,2024,,,,19189.11272523403,0.019,,,,150.4,12.8,63.4,"MISSING_GVA,MISSING_CR,LOW_GMIE_AREA"
BLM,,,,,2025,,,,19397.580670461964,0.019,,,,150.4,12.9,70.7,"MISSING_GVA,MISSING_CR,LOW_GMIE_AREA"
BLR,Belarus,Belarus,Europe & Central Asia,Upper middle income,2018,9.75078,,0.0,89258915.28441817,89.259,3956109320.34032,0.78,REGIONAL_DEFAULT,229949.8,38.8,38.8,CR_REGIONAL_DEFAULT
BLR,Belarus,Belarus,Europe & Central Asia,Upper middle income,2019,10.372705,6.38,6.38,92822528.12757544,92.823,4376457787.44736,0.78,REGIONAL_DEFAULT,229949.8,40.4,40.4,CR_REGIONAL_DEFAULT
BLR,Belarus,Belarus,Europe & Central Asia,Upper middle income,2020,10.882614,4.92,11.61,87805424.63920617,87.805,4343420472.82826,0.78,REGIONAL_DEFAULT,229949.8,38.2,38.2,CR_REGIONAL_DEFAULT
BLR,Belarus,Belarus,Europe & Central Asia,Upper middle income,2021,11.370128,4.48,16.61,90412837.42808424,90.413,4672752518.53821,0.78,REGIONAL_DEFAULT,229949.8,39.3,39.3,CR_REGIONAL_DEFAULT
BLR,Belarus,Belarus,Europe & Central Asia,Upper middle income,2022,15.10541,32.85,54.91,86408152.78247735,86.408,5932866227.48563,0.78,REGIONAL_DEFAULT,229949.8,37.6,37.6,CR_REGIONAL_DEFAULT
BLR,Belarus,Belarus,Europe & Central Asia,Upper middle income,2023,12.938732,-14.34,32.69,89329687.74427943,89.33,5253695113.63825,0.78,REGIONAL_DEFAULT,229949.8,38.8,38.8,CR_REGIONAL_DEFAULT
BLR,Belarus,Belarus,Europe & Central Asia,Upper middle income,2024,10.690702,-17.37,9.64,107328383.5526425,107.328,5215526376.75159,0.78,REGIONAL_DEFAULT,229949.8,46.7,46.7,CR_REGIONAL_DEFAULT
BLR,Belarus,Belarus,Europe & Central Asia,Upper middle income,2025,,,,92832729.41808848,92.833,,0.78,REGIONAL_DEFAULT,229949.8,40.4,40.4,"MISSING_GVA,CR_REGIONAL_DEFAULT"
BLZ,Belize,Belize,Latin America & Caribbean ,Upper middle income,2018,,,,195528.5740598444,0.196,163775950.0,0.8,GLOBAL_DEFAULT,75819.4,0.3,97.2,"CR_GLOBAL_DEFAULT,ZERO_VETB"
BLZ,Belize,Belize,Latin America & Caribbean ,Upper middle income,2019,12.549342,,,2487984.626263062,2.488,156112850.0,0.8,GLOBAL_DEFAULT,75819.4,3.3,88.6,CR_GLOBAL_DEFAULT
BLZ,Belize,Belize,Latin America & Caribbean ,Upper middle income,2020,3.462466,-72.41,,9882843.633755269,9.883,171095050.0,0.8,GLOBAL_DEFAULT,75819.4,13.0,94.3,CR_GLOBAL_DEFAULT
BLZ,Belize,Belize,Latin America & Caribbean ,Upper middle income,2021,44.80871,1194.13,,855863.5176355527,0.856,191750700.0,0.8,GLOBAL_DEFAULT,75819.4,1.1,93.8,CR_GLOBAL_DEFAULT
BLZ,Belize,Belize,Latin America & Caribbean ,Upper middle income,2022,,,,19174.75488387138,0.019,220571450.0,0.8,GLOBAL_DEFAULT,75819.4,0.0,92.6,"CR_GLOBAL_DEFAULT,ZERO_VETB"
BLZ,Belize,Belize,Latin America & Caribbean ,Upper middle income,2023,24.103659,,,2060884.6461476872,2.061,248374300.0,0.8,GLOBAL_DEFAULT,75819.4,2.7,88.2,CR_GLOBAL_DEFAULT
BLZ,Belize,Belize,Latin America & Caribbean ,Upper middle income,2024,6.263481,-74.01,,8130327.055403395,8.13,254620750.0,0.8,GLOBAL_DEFAULT,75819.4,10.7,84.4,CR_GLOBAL_DEFAULT
BLZ,Belize,Belize,Latin America & Caribbean ,Upper middle income,2025,,,,9621823.47666538,9.622,,0.8,GLOBAL_DEFAULT,75819.4,12.7,92.3,"MISSING_GVA,CR_GLOBAL_DEFAULT"
BMU,Bermuda,Bermuda,North America,High income,2018,,,,0.0,0.0,16980000.0,0.76,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
BMU,Bermuda,Bermuda,North America,High income,2019,,,,0.0,0.0,16403000.0,0.76,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
BMU,Bermuda,Bermuda,North America,High income,2020,,,,0.0,0.0,17596000.0,0.76,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
BMU,Bermuda,Bermuda,North America,High income,2021,,,,0.0,0.0,21213000.0,0.76,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
BMU,Bermuda,Bermuda,North America,High income,2022,,,,0.0,0.0,17209000.0,0.76,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
BMU,Bermuda,Bermuda,North America,High income,2023,,,,0.0,0.0,16517000.0,0.76,REGIONAL_DEFAULT,0.0,,,"CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
BMU,Bermuda,Bermuda,North America,High income,2024,,,,0.0,0.0,,0.76,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
BMU,Bermuda,Bermuda,North America,High income,2025,,,,0.0,0.0,,0.76,REGIONAL_DEFAULT,0.0,,,"MISSING_GVA,CR_REGIONAL_DEFAULT,ZERO_VETB,NO_GMIE_IRRIGATION"
BOL,Bolivia,Bolivia,Latin America & Caribbean ,Lower middle income,2018,12.967163,,0.0,55633097.88044418,55.633,3607017279.30535,0.8,GLOBAL_DEFAULT,328672.1,16.9,78.8,CR_GLOBAL_DEFAULT
BOL,Bolivia,Bolivia,Latin America & Caribbean ,Lower middle income,2019,12.819125,-1.14,-1.14,58419527.732931785,58.42,3744436034.73227,0.8,GLOBAL_DEFAULT,328672.1,17.8,82.3,CR_GLOBAL_DEFAULT
BOL,Bolivia,Bolivia,Latin America & Caribbean ,Lower middle income,2020,14.758204,15.13,13.81,52319824.52922081,52.32,3860733299.56585,0.8,GLOBAL_DEFAULT,328672.1,15.9,80.1,CR_GLOBAL_DEFAULT
BOL,Bolivia,Bolivia,Latin America & Caribbean ,Lower middle income,2021,12.334125,-16.43,-4.88,68396442.46975154,68.396,4218051476.12156,0.8,GLOBAL_DEFAULT,328672.1,20.8,77.5,CR_GLOBAL_DEFAULT
BOL,Bolivia,Bolivia,Latin America & Caribbean ,Lower middle income,2022,10.24946,-16.9,-20.96,86115786.86499982,86.116,4413201635.31114,0.8,GLOBAL_DEFAULT,328672.1,26.2,80.6,CR_GLOBAL_DEFAULT
BOL,Bolivia,Bolivia,Latin America & Caribbean ,Lower middle income,2023,15.072011,47.05,16.23,64668030.58318008,64.668,4873386251.80897,0.8,GLOBAL_DEFAULT,328672.1,19.7,77.7,CR_GLOBAL_DEFAULT
BOL,Bolivia,Bolivia,Latin America & Caribbean ,Lower middle income,2024,16.492322,9.42,27.19,58742097.21555952,58.742,4843968017.36614,0.8,GLOBAL_DEFAULT,328672.1,17.9,81.3,CR_GLOBAL_DEFAULT
